,n_trees,n_interval,min_length,max_length,interval_type,time,accuracy,f1,recall
258,1000,10,0.1,0.1,percentage,2.923649311065674,0.7419354838709677,0.7419354838709677,0.7419354838709677
259,1000,10,0.1,0.25,percentage,2.9492342472076416,0.6129032258064516,0.6129032258064516,0.6129032258064516
260,1000,10,0.1,0.5,percentage,2.9413952827453613,0.6129032258064516,0.6129032258064516,0.6129032258064516
261,1000,10,0.1,0.7,percentage,2.9428515434265137,0.6774193548387096,0.6774193548387096,0.6774193548387096
262,1000,10,0.1,1.0,percentage,2.958007574081421,0.6774193548387096,0.6774193548387096,0.6774193548387096
263,1000,10,0.25,0.25,percentage,2.9532310962677,0.7096774193548387,0.7096774193548389,0.7096774193548387
264,1000,10,0.25,0.5,percentage,3.0154404640197754,0.6774193548387096,0.6774193548387096,0.6774193548387096
265,1000,10,0.25,0.7,percentage,2.9684813022613525,0.6774193548387096,0.6774193548387096,0.6774193548387096
266,1000,10,0.25,1.0,percentage,2.957616090774536,0.6774193548387096,0.6774193548387096,0.6774193548387096
267,1000,10,0.5,0.5,percentage,2.9392621517181396,0.6451612903225806,0.6451612903225806,0.6451612903225806
268,1000,10,0.5,0.7,percentage,2.9554874897003174,0.7096774193548387,0.7096774193548389,0.7096774193548387
269,1000,10,0.5,1.0,percentage,2.925236940383911,0.7419354838709677,0.7419354838709677,0.7419354838709677
270,1000,20,0.05,0.05,percentage,3.050379753112793,0.6129032258064516,0.6129032258064516,0.6129032258064516
271,1000,20,0.05,0.1,percentage,3.0508806705474854,0.6451612903225806,0.6451612903225806,0.6451612903225806
272,1000,20,0.05,0.25,percentage,3.082594633102417,0.7096774193548387,0.7096774193548389,0.7096774193548387
273,1000,20,0.05,0.5,percentage,3.0945515632629395,0.6774193548387096,0.6774193548387096,0.6774193548387096
274,1000,20,0.05,0.7,percentage,3.0811119079589844,0.6774193548387096,0.6774193548387096,0.6774193548387096
275,1000,20,0.05,1.0,percentage,3.0546295642852783,0.7096774193548387,0.7096774193548389,0.7096774193548387
276,1000,20,0.1,0.1,percentage,3.0580053329467773,0.6774193548387096,0.6774193548387096,0.6774193548387096
277,1000,20,0.1,0.25,percentage,3.082653760910034,0.6451612903225806,0.6451612903225806,0.6451612903225806
278,1000,20,0.1,0.5,percentage,3.081374168395996,0.6774193548387096,0.6774193548387096,0.6774193548387096
279,1000,20,0.1,0.7,percentage,3.0943074226379395,0.6774193548387096,0.6774193548387096,0.6774193548387096
280,1000,20,0.1,1.0,percentage,3.083322048187256,0.6774193548387096,0.6774193548387096,0.6774193548387096
281,1000,20,0.25,0.25,percentage,3.142040491104126,0.7096774193548387,0.7096774193548389,0.7096774193548387
282,1000,20,0.25,0.5,percentage,3.0625576972961426,0.7096774193548387,0.7096774193548389,0.7096774193548387
283,1000,20,0.25,0.7,percentage,3.080275058746338,0.7741935483870968,0.7741935483870968,0.7741935483870968
284,1000,20,0.25,1.0,percentage,3.06754994392395,0.7419354838709677,0.7419354838709677,0.7419354838709677
285,1000,20,0.5,0.5,percentage,3.086652994155884,0.7096774193548387,0.7096774193548389,0.7096774193548387
286,1000,20,0.5,0.7,percentage,3.097656488418579,0.7096774193548387,0.7096774193548389,0.7096774193548387
287,1000,20,0.5,1.0,percentage,3.0973660945892334,0.7741935483870968,0.7741935483870968,0.7741935483870968
288,1000,50,0.05,0.05,percentage,3.4802086353302,0.6451612903225806,0.6451612903225806,0.6451612903225806
289,1000,50,0.05,0.1,percentage,3.5123231410980225,0.6451612903225806,0.6451612903225806,0.6451612903225806
290,1000,50,0.05,0.25,percentage,3.558126926422119,0.6774193548387096,0.6774193548387096,0.6774193548387096
291,1000,50,0.05,0.5,percentage,3.5198631286621094,0.6774193548387096,0.6774193548387096,0.6774193548387096
292,1000,50,0.05,0.7,percentage,3.5597786903381348,0.7096774193548387,0.7096774193548389,0.7096774193548387
293,1000,50,0.05,1.0,percentage,3.5716400146484375,0.7419354838709677,0.7419354838709677,0.7419354838709677
294,1000,50,0.1,0.1,percentage,3.504572629928589,0.6451612903225806,0.6451612903225806,0.6451612903225806
295,1000,50,0.1,0.25,percentage,3.509779691696167,0.6129032258064516,0.6129032258064516,0.6129032258064516
296,1000,50,0.1,0.5,percentage,3.498488187789917,0.6774193548387096,0.6774193548387096,0.6774193548387096
297,1000,50,0.1,0.7,percentage,3.506030321121216,0.7419354838709677,0.7419354838709677,0.7419354838709677
298,1000,50,0.1,1.0,percentage,3.7358920574188232,0.7741935483870968,0.7741935483870968,0.7741935483870968
299,1000,50,0.25,0.25,percentage,3.533057451248169,0.6774193548387096,0.6774193548387096,0.6774193548387096
300,1000,50,0.25,0.5,percentage,3.5743348598480225,0.6451612903225806,0.6451612903225806,0.6451612903225806
301,1000,50,0.25,0.7,percentage,3.5333175659179688,0.7419354838709677,0.7419354838709677,0.7419354838709677
302,1000,50,0.25,1.0,percentage,3.5215060710906982,0.7096774193548387,0.7096774193548389,0.7096774193548387
303,1000,50,0.5,0.5,percentage,3.51910138130188,0.7096774193548387,0.7096774193548389,0.7096774193548387
304,1000,50,0.5,0.7,percentage,3.5262248516082764,0.6774193548387096,0.6774193548387096,0.6774193548387096
305,1000,50,0.5,1.0,percentage,3.5429680347442627,0.7096774193548387,0.7096774193548389,0.7096774193548387
306,1000,100,0.05,0.05,percentage,4.254552841186523,0.6129032258064516,0.6129032258064516,0.6129032258064516
307,1000,100,0.05,0.1,percentage,4.18920111656189,0.6451612903225806,0.6451612903225806,0.6451612903225806
308,1000,100,0.05,0.25,percentage,4.32843017578125,0.6451612903225806,0.6451612903225806,0.6451612903225806
309,1000,100,0.05,0.5,percentage,4.259257555007935,0.7096774193548387,0.7096774193548389,0.7096774193548387
310,1000,100,0.05,0.7,percentage,4.245176792144775,0.7419354838709677,0.7419354838709677,0.7419354838709677
311,1000,100,0.05,1.0,percentage,4.227025747299194,0.7419354838709677,0.7419354838709677,0.7419354838709677
312,1000,100,0.1,0.1,percentage,4.363410949707031,0.6774193548387096,0.6774193548387096,0.6774193548387096
313,1000,100,0.1,0.25,percentage,4.2375171184539795,0.6451612903225806,0.6451612903225806,0.6451612903225806
314,1000,100,0.1,0.5,percentage,4.2255589962005615,0.7096774193548387,0.7096774193548389,0.7096774193548387
315,1000,100,0.1,0.7,percentage,4.24588942527771,0.7419354838709677,0.7419354838709677,0.7419354838709677
316,1000,100,0.1,1.0,percentage,4.263424873352051,0.7419354838709677,0.7419354838709677,0.7419354838709677
317,1000,100,0.25,0.25,percentage,4.249176502227783,0.6451612903225806,0.6451612903225806,0.6451612903225806
318,1000,100,0.25,0.5,percentage,4.226731061935425,0.7419354838709677,0.7419354838709677,0.7419354838709677
319,1000,100,0.25,0.7,percentage,4.26948881149292,0.7419354838709677,0.7419354838709677,0.7419354838709677
320,1000,100,0.25,1.0,percentage,4.349079370498657,0.7096774193548387,0.7096774193548389,0.7096774193548387
321,1000,100,0.5,0.5,percentage,4.267761945724487,0.7096774193548387,0.7096774193548389,0.7096774193548387
322,1000,100,0.5,0.7,percentage,4.396610498428345,0.7096774193548387,0.7096774193548389,0.7096774193548387
323,1000,100,0.5,1.0,percentage,4.251960039138794,0.7419354838709677,0.7419354838709677,0.7419354838709677
