,dataset_name,n_trees,n_interval,min_length,max_length,interval_type,time,accuracy,f1,recall
602,animals.zip,500,5,5.0,20.0,,0.5302331447601318,0.7419354838709677,0.7419354838709677,0.7419354838709677
603,animals.zip,500,5,5.0,20.0,reverse_fill,0.5260579586029053,0.4838709677419355,0.4838709677419355,0.4838709677419355
604,animals.zip,500,5,5.0,50.0,,0.5150842666625977,0.7741935483870968,0.7741935483870968,0.7741935483870968
605,animals.zip,500,5,5.0,50.0,reverse_fill,0.509521484375,0.7096774193548387,0.7096774193548389,0.7096774193548387
606,animals.zip,500,5,5.0,100.0,,0.5062549114227295,0.7741935483870968,0.7741935483870968,0.7741935483870968
607,animals.zip,500,5,5.0,100.0,reverse_fill,0.5302090644836426,0.8709677419354839,0.8709677419354839,0.8709677419354839
608,animals.zip,500,5,5.0,200.0,,0.5263047218322754,0.7741935483870968,0.7741935483870968,0.7741935483870968
609,animals.zip,500,5,5.0,200.0,reverse_fill,0.522376537322998,0.8709677419354839,0.8709677419354839,0.8709677419354839
610,animals.zip,500,5,5.0,500.0,,0.49985599517822266,0.7741935483870968,0.7741935483870968,0.7741935483870968
611,animals.zip,500,5,5.0,500.0,reverse_fill,0.5151982307434082,0.9032258064516129,0.9032258064516129,0.9032258064516129
612,animals.zip,500,5,5.0,700.0,,0.5128757953643799,0.7741935483870968,0.7741935483870968,0.7741935483870968
613,animals.zip,500,5,5.0,700.0,reverse_fill,0.5329163074493408,0.9032258064516129,0.9032258064516129,0.9032258064516129
614,animals.zip,500,5,5.0,inf,,0.5083987712860107,0.7741935483870968,0.7741935483870968,0.7741935483870968
615,animals.zip,500,5,5.0,inf,reverse_fill,0.5239031314849854,0.9032258064516129,0.9032258064516129,0.9032258064516129
616,animals.zip,500,5,10.0,10.0,,0.5131611824035645,0.7741935483870968,0.7741935483870968,0.7741935483870968
617,animals.zip,500,5,10.0,10.0,reverse_fill,0.5188634395599365,0.6774193548387096,0.6774193548387096,0.6774193548387096
618,animals.zip,500,5,10.0,20.0,,0.49099254608154297,0.7741935483870968,0.7741935483870968,0.7741935483870968
619,animals.zip,500,5,10.0,20.0,reverse_fill,0.530470609664917,0.7419354838709677,0.7419354838709677,0.7419354838709677
620,animals.zip,500,5,10.0,50.0,,0.49770617485046387,0.7419354838709677,0.7419354838709677,0.7419354838709677
621,animals.zip,500,5,10.0,50.0,reverse_fill,0.5673649311065674,0.7741935483870968,0.7741935483870968,0.7741935483870968
622,animals.zip,500,5,10.0,100.0,,0.5090506076812744,0.7741935483870968,0.7741935483870968,0.7741935483870968
623,animals.zip,500,5,10.0,100.0,reverse_fill,0.5254058837890625,0.8387096774193549,0.8387096774193549,0.8387096774193549
624,animals.zip,500,5,10.0,200.0,,0.5137343406677246,0.7741935483870968,0.7741935483870968,0.7741935483870968
625,animals.zip,500,5,10.0,200.0,reverse_fill,0.5322737693786621,0.7741935483870968,0.7741935483870968,0.7741935483870968
626,animals.zip,500,5,10.0,500.0,,0.5182950496673584,0.7741935483870968,0.7741935483870968,0.7741935483870968
627,animals.zip,500,5,10.0,500.0,reverse_fill,0.5139708518981934,0.8387096774193549,0.8387096774193549,0.8387096774193549
628,animals.zip,500,5,10.0,700.0,,0.5079383850097656,0.7741935483870968,0.7741935483870968,0.7741935483870968
629,animals.zip,500,5,10.0,700.0,reverse_fill,0.5233371257781982,0.8387096774193549,0.8387096774193549,0.8387096774193549
630,animals.zip,500,5,10.0,inf,,0.5087323188781738,0.7741935483870968,0.7741935483870968,0.7741935483870968
631,animals.zip,500,5,10.0,inf,reverse_fill,0.5166447162628174,0.8387096774193549,0.8387096774193549,0.8387096774193549
632,animals.zip,500,5,20.0,20.0,,0.49295830726623535,0.7419354838709677,0.7419354838709677,0.7419354838709677
633,animals.zip,500,5,20.0,20.0,reverse_fill,0.5287590026855469,0.8387096774193549,0.8387096774193549,0.8387096774193549
634,animals.zip,500,5,20.0,50.0,,0.4925355911254883,0.7419354838709677,0.7419354838709677,0.7419354838709677
635,animals.zip,500,5,20.0,50.0,reverse_fill,0.5327725410461426,0.7419354838709677,0.7419354838709677,0.7419354838709677
636,animals.zip,500,5,20.0,100.0,,0.5002157688140869,0.7419354838709677,0.7419354838709677,0.7419354838709677
637,animals.zip,500,5,20.0,100.0,reverse_fill,0.5307662487030029,0.9032258064516129,0.9032258064516129,0.9032258064516129
638,animals.zip,500,5,20.0,200.0,,0.5068275928497314,0.7741935483870968,0.7741935483870968,0.7741935483870968
639,animals.zip,500,5,20.0,200.0,reverse_fill,0.5363864898681641,0.9032258064516129,0.9032258064516129,0.9032258064516129
640,animals.zip,500,5,20.0,500.0,,0.5058403015136719,0.7741935483870968,0.7741935483870968,0.7741935483870968
641,animals.zip,500,5,20.0,500.0,reverse_fill,0.5242514610290527,0.8064516129032258,0.8064516129032258,0.8064516129032258
642,animals.zip,500,5,20.0,700.0,,0.4995391368865967,0.7741935483870968,0.7741935483870968,0.7741935483870968
643,animals.zip,500,5,20.0,700.0,reverse_fill,0.5285258293151855,0.8064516129032258,0.8064516129032258,0.8064516129032258
644,animals.zip,500,5,20.0,inf,,0.49962687492370605,0.7741935483870968,0.7741935483870968,0.7741935483870968
645,animals.zip,500,5,20.0,inf,reverse_fill,0.5216159820556641,0.8064516129032258,0.8064516129032258,0.8064516129032258
646,animals.zip,500,5,50.0,50.0,,0.490847110748291,0.5806451612903226,0.5806451612903226,0.5806451612903226
647,animals.zip,500,5,50.0,50.0,reverse_fill,0.5275754928588867,0.8064516129032258,0.8064516129032258,0.8064516129032258
648,animals.zip,500,5,50.0,100.0,,0.5113558769226074,0.7419354838709677,0.7419354838709677,0.7419354838709677
649,animals.zip,500,5,50.0,100.0,reverse_fill,0.5104448795318604,0.9032258064516129,0.9032258064516129,0.9032258064516129
650,animals.zip,500,5,50.0,200.0,,0.5083463191986084,0.7419354838709677,0.7419354838709677,0.7419354838709677
651,animals.zip,500,5,50.0,200.0,reverse_fill,0.5269134044647217,0.8387096774193549,0.8387096774193549,0.8387096774193549
652,animals.zip,500,5,50.0,500.0,,0.5110797882080078,0.7419354838709677,0.7419354838709677,0.7419354838709677
653,animals.zip,500,5,50.0,500.0,reverse_fill,0.5252950191497803,0.8387096774193549,0.8387096774193549,0.8387096774193549
654,animals.zip,500,5,50.0,700.0,,0.49622154235839844,0.7419354838709677,0.7419354838709677,0.7419354838709677
655,animals.zip,500,5,50.0,700.0,reverse_fill,0.5272412300109863,0.8387096774193549,0.8387096774193549,0.8387096774193549
656,animals.zip,500,5,50.0,inf,,0.502936840057373,0.7419354838709677,0.7419354838709677,0.7419354838709677
657,animals.zip,500,5,50.0,inf,reverse_fill,0.534583330154419,0.8387096774193549,0.8387096774193549,0.8387096774193549
658,animals.zip,500,5,100.0,100.0,,0.5149734020233154,0.7741935483870968,0.7741935483870968,0.7741935483870968
659,animals.zip,500,5,100.0,100.0,reverse_fill,0.5316519737243652,0.8064516129032258,0.8064516129032258,0.8064516129032258
660,animals.zip,500,5,100.0,200.0,,0.5247106552124023,0.7741935483870968,0.7741935483870968,0.7741935483870968
661,animals.zip,500,5,100.0,200.0,reverse_fill,0.5269870758056641,0.8064516129032258,0.8064516129032258,0.8064516129032258
662,animals.zip,500,5,100.0,500.0,,0.5162911415100098,0.7741935483870968,0.7741935483870968,0.7741935483870968
663,animals.zip,500,5,100.0,500.0,reverse_fill,0.5212056636810303,0.8064516129032258,0.8064516129032258,0.8064516129032258
664,animals.zip,500,5,100.0,700.0,,0.5126092433929443,0.7741935483870968,0.7741935483870968,0.7741935483870968
665,animals.zip,500,5,100.0,700.0,reverse_fill,0.5353522300720215,0.8064516129032258,0.8064516129032258,0.8064516129032258
666,animals.zip,500,5,100.0,inf,,0.5072832107543945,0.7741935483870968,0.7741935483870968,0.7741935483870968
667,animals.zip,500,5,100.0,inf,reverse_fill,0.5230703353881836,0.8064516129032258,0.8064516129032258,0.8064516129032258
668,animals.zip,500,5,200.0,200.0,,0.5296435356140137,0.8064516129032258,0.8064516129032258,0.8064516129032258
669,animals.zip,500,5,200.0,200.0,reverse_fill,0.51267409324646,0.8709677419354839,0.8709677419354839,0.8709677419354839
670,animals.zip,500,5,200.0,500.0,,0.5400516986846924,0.7741935483870968,0.7741935483870968,0.7741935483870968
671,animals.zip,500,5,200.0,500.0,reverse_fill,0.5309154987335205,0.8387096774193549,0.8387096774193549,0.8387096774193549
672,animals.zip,500,5,200.0,700.0,,0.5220737457275391,0.7741935483870968,0.7741935483870968,0.7741935483870968
673,animals.zip,500,5,200.0,700.0,reverse_fill,0.5320501327514648,0.8387096774193549,0.8387096774193549,0.8387096774193549
674,animals.zip,500,5,200.0,inf,,0.5236968994140625,0.7741935483870968,0.7741935483870968,0.7741935483870968
675,animals.zip,500,5,200.0,inf,reverse_fill,0.5385706424713135,0.8387096774193549,0.8387096774193549,0.8387096774193549
676,animals.zip,500,10,5.0,5.0,,0.5602121353149414,0.7096774193548387,0.7096774193548389,0.7096774193548387
677,animals.zip,500,10,5.0,5.0,reverse_fill,0.5854458808898926,0.6451612903225806,0.6451612903225806,0.6451612903225806
678,animals.zip,500,10,5.0,10.0,,0.5717964172363281,0.6774193548387096,0.6774193548387096,0.6774193548387096
679,animals.zip,500,10,5.0,10.0,reverse_fill,0.6129157543182373,0.6451612903225806,0.6451612903225806,0.6451612903225806
680,animals.zip,500,10,5.0,20.0,,0.6137056350708008,0.7096774193548387,0.7096774193548389,0.7096774193548387
681,animals.zip,500,10,5.0,20.0,reverse_fill,0.6247940063476562,0.6129032258064516,0.6129032258064516,0.6129032258064516
682,animals.zip,500,10,5.0,50.0,,0.5778489112854004,0.7419354838709677,0.7419354838709677,0.7419354838709677
683,animals.zip,500,10,5.0,50.0,reverse_fill,0.6214659214019775,0.7419354838709677,0.7419354838709677,0.7419354838709677
684,animals.zip,500,10,5.0,100.0,,0.5794928073883057,0.7741935483870968,0.7741935483870968,0.7741935483870968
685,animals.zip,500,10,5.0,100.0,reverse_fill,0.6148347854614258,0.8387096774193549,0.8387096774193549,0.8387096774193549
686,animals.zip,500,10,5.0,200.0,,0.613086462020874,0.7741935483870968,0.7741935483870968,0.7741935483870968
687,animals.zip,500,10,5.0,200.0,reverse_fill,0.6192476749420166,0.8387096774193549,0.8387096774193549,0.8387096774193549
688,animals.zip,500,10,5.0,500.0,,0.5853490829467773,0.7741935483870968,0.7741935483870968,0.7741935483870968
689,animals.zip,500,10,5.0,500.0,reverse_fill,0.6202130317687988,0.8064516129032258,0.8064516129032258,0.8064516129032258
690,animals.zip,500,10,5.0,700.0,,0.5896697044372559,0.7741935483870968,0.7741935483870968,0.7741935483870968
691,animals.zip,500,10,5.0,700.0,reverse_fill,0.625474214553833,0.8064516129032258,0.8064516129032258,0.8064516129032258
692,animals.zip,500,10,5.0,inf,,0.583289623260498,0.7741935483870968,0.7741935483870968,0.7741935483870968
693,animals.zip,500,10,5.0,inf,reverse_fill,0.6064729690551758,0.8064516129032258,0.8064516129032258,0.8064516129032258
694,animals.zip,500,10,10.0,10.0,,0.5668699741363525,0.7419354838709677,0.7419354838709677,0.7419354838709677
695,animals.zip,500,10,10.0,10.0,reverse_fill,0.6083595752716064,0.5806451612903226,0.5806451612903226,0.5806451612903226
696,animals.zip,500,10,10.0,20.0,,0.5657737255096436,0.8064516129032258,0.8064516129032258,0.8064516129032258
697,animals.zip,500,10,10.0,20.0,reverse_fill,0.6575653553009033,0.7419354838709677,0.7419354838709677,0.7419354838709677
698,animals.zip,500,10,10.0,50.0,,0.5809121131896973,0.7419354838709677,0.7419354838709677,0.7419354838709677
699,animals.zip,500,10,10.0,50.0,reverse_fill,0.6249992847442627,0.7741935483870968,0.7741935483870968,0.7741935483870968
700,animals.zip,500,10,10.0,100.0,,0.5850484371185303,0.7741935483870968,0.7741935483870968,0.7741935483870968
701,animals.zip,500,10,10.0,100.0,reverse_fill,0.6094427108764648,0.8709677419354839,0.8709677419354839,0.8709677419354839
702,animals.zip,500,10,10.0,200.0,,0.5797150135040283,0.7741935483870968,0.7741935483870968,0.7741935483870968
703,animals.zip,500,10,10.0,200.0,reverse_fill,0.6224086284637451,0.9354838709677419,0.9354838709677419,0.9354838709677419
704,animals.zip,500,10,10.0,500.0,,0.5989580154418945,0.7741935483870968,0.7741935483870968,0.7741935483870968
705,animals.zip,500,10,10.0,500.0,reverse_fill,0.6164207458496094,0.9354838709677419,0.9354838709677419,0.9354838709677419
706,animals.zip,500,10,10.0,700.0,,0.5774805545806885,0.7741935483870968,0.7741935483870968,0.7741935483870968
707,animals.zip,500,10,10.0,700.0,reverse_fill,0.6058237552642822,0.9354838709677419,0.9354838709677419,0.9354838709677419
708,animals.zip,500,10,10.0,inf,,0.5770223140716553,0.7741935483870968,0.7741935483870968,0.7741935483870968
709,animals.zip,500,10,10.0,inf,reverse_fill,0.615924596786499,0.9354838709677419,0.9354838709677419,0.9354838709677419
710,animals.zip,500,10,20.0,20.0,,0.5696225166320801,0.7419354838709677,0.7419354838709677,0.7419354838709677
711,animals.zip,500,10,20.0,20.0,reverse_fill,0.6251447200775146,0.8064516129032258,0.8064516129032258,0.8064516129032258
712,animals.zip,500,10,20.0,50.0,,0.5873749256134033,0.7741935483870968,0.7741935483870968,0.7741935483870968
713,animals.zip,500,10,20.0,50.0,reverse_fill,0.6713953018188477,0.7096774193548387,0.7096774193548389,0.7096774193548387
714,animals.zip,500,10,20.0,100.0,,0.5773403644561768,0.7741935483870968,0.7741935483870968,0.7741935483870968
715,animals.zip,500,10,20.0,100.0,reverse_fill,0.6077752113342285,0.9032258064516129,0.9032258064516129,0.9032258064516129
716,animals.zip,500,10,20.0,200.0,,0.5849614143371582,0.7741935483870968,0.7741935483870968,0.7741935483870968
717,animals.zip,500,10,20.0,200.0,reverse_fill,0.6038570404052734,0.8709677419354839,0.8709677419354839,0.8709677419354839
718,animals.zip,500,10,20.0,500.0,,0.5787656307220459,0.7741935483870968,0.7741935483870968,0.7741935483870968
719,animals.zip,500,10,20.0,500.0,reverse_fill,0.6295809745788574,0.8709677419354839,0.8709677419354839,0.8709677419354839
720,animals.zip,500,10,20.0,700.0,,0.5820934772491455,0.7741935483870968,0.7741935483870968,0.7741935483870968
721,animals.zip,500,10,20.0,700.0,reverse_fill,0.6159625053405762,0.8709677419354839,0.8709677419354839,0.8709677419354839
722,animals.zip,500,10,20.0,inf,,0.5796043872833252,0.7741935483870968,0.7741935483870968,0.7741935483870968
723,animals.zip,500,10,20.0,inf,reverse_fill,0.6173396110534668,0.8709677419354839,0.8709677419354839,0.8709677419354839
724,animals.zip,500,10,50.0,50.0,,0.5746350288391113,0.6129032258064516,0.6129032258064516,0.6129032258064516
725,animals.zip,500,10,50.0,50.0,reverse_fill,0.6032512187957764,0.8709677419354839,0.8709677419354839,0.8709677419354839
726,animals.zip,500,10,50.0,100.0,,0.5806539058685303,0.7419354838709677,0.7419354838709677,0.7419354838709677
727,animals.zip,500,10,50.0,100.0,reverse_fill,0.6151106357574463,0.8387096774193549,0.8387096774193549,0.8387096774193549
728,animals.zip,500,10,50.0,200.0,,0.5876615047454834,0.7741935483870968,0.7741935483870968,0.7741935483870968
729,animals.zip,500,10,50.0,200.0,reverse_fill,0.6075727939605713,0.8387096774193549,0.8387096774193549,0.8387096774193549
730,animals.zip,500,10,50.0,500.0,,0.5866131782531738,0.7741935483870968,0.7741935483870968,0.7741935483870968
731,animals.zip,500,10,50.0,500.0,reverse_fill,0.6068713665008545,0.8387096774193549,0.8387096774193549,0.8387096774193549
732,animals.zip,500,10,50.0,700.0,,0.5720949172973633,0.7741935483870968,0.7741935483870968,0.7741935483870968
733,animals.zip,500,10,50.0,700.0,reverse_fill,0.6170253753662109,0.8387096774193549,0.8387096774193549,0.8387096774193549
734,animals.zip,500,10,50.0,inf,,0.5834112167358398,0.7741935483870968,0.7741935483870968,0.7741935483870968
735,animals.zip,500,10,50.0,inf,reverse_fill,0.6307878494262695,0.8387096774193549,0.8387096774193549,0.8387096774193549
736,animals.zip,500,10,100.0,100.0,,0.5699677467346191,0.7741935483870968,0.7741935483870968,0.7741935483870968
737,animals.zip,500,10,100.0,100.0,reverse_fill,0.5977003574371338,0.8387096774193549,0.8387096774193549,0.8387096774193549
738,animals.zip,500,10,100.0,200.0,,0.6127116680145264,0.7741935483870968,0.7741935483870968,0.7741935483870968
739,animals.zip,500,10,100.0,200.0,reverse_fill,0.6054129600524902,0.8387096774193549,0.8387096774193549,0.8387096774193549
740,animals.zip,500,10,100.0,500.0,,0.5763678550720215,0.7741935483870968,0.7741935483870968,0.7741935483870968
741,animals.zip,500,10,100.0,500.0,reverse_fill,0.6286370754241943,0.8387096774193549,0.8387096774193549,0.8387096774193549
742,animals.zip,500,10,100.0,700.0,,0.5850613117218018,0.7741935483870968,0.7741935483870968,0.7741935483870968
743,animals.zip,500,10,100.0,700.0,reverse_fill,0.6146116256713867,0.8387096774193549,0.8387096774193549,0.8387096774193549
744,animals.zip,500,10,100.0,inf,,0.5806565284729004,0.7741935483870968,0.7741935483870968,0.7741935483870968
745,animals.zip,500,10,100.0,inf,reverse_fill,0.6025564670562744,0.8387096774193549,0.8387096774193549,0.8387096774193549
746,animals.zip,500,10,200.0,200.0,,0.5964057445526123,0.8387096774193549,0.8387096774193549,0.8387096774193549
747,animals.zip,500,10,200.0,200.0,reverse_fill,0.6270804405212402,0.8064516129032258,0.8064516129032258,0.8064516129032258
748,animals.zip,500,10,200.0,500.0,,0.6053085327148438,0.8387096774193549,0.8387096774193549,0.8387096774193549
749,animals.zip,500,10,200.0,500.0,reverse_fill,0.615185022354126,0.8064516129032258,0.8064516129032258,0.8064516129032258
750,animals.zip,500,10,200.0,700.0,,0.6169533729553223,0.8387096774193549,0.8387096774193549,0.8387096774193549
751,animals.zip,500,10,200.0,700.0,reverse_fill,0.6635191440582275,0.8064516129032258,0.8064516129032258,0.8064516129032258
752,animals.zip,500,10,200.0,inf,,0.6200418472290039,0.8387096774193549,0.8387096774193549,0.8387096774193549
753,animals.zip,500,10,200.0,inf,reverse_fill,0.6138725280761719,0.8064516129032258,0.8064516129032258,0.8064516129032258
754,animals.zip,500,20,5.0,5.0,,0.6788499355316162,0.6774193548387096,0.6774193548387096,0.6774193548387096
755,animals.zip,500,20,5.0,5.0,reverse_fill,0.7515685558319092,0.6451612903225806,0.6451612903225806,0.6451612903225806
756,animals.zip,500,20,5.0,10.0,,0.7128405570983887,0.6774193548387096,0.6774193548387096,0.6774193548387096
757,animals.zip,500,20,5.0,10.0,reverse_fill,0.7804384231567383,0.5806451612903226,0.5806451612903226,0.5806451612903226
758,animals.zip,500,20,5.0,20.0,,0.7044379711151123,0.8064516129032258,0.8064516129032258,0.8064516129032258
759,animals.zip,500,20,5.0,20.0,reverse_fill,0.7692549228668213,0.6774193548387096,0.6774193548387096,0.6774193548387096
760,animals.zip,500,20,5.0,50.0,,0.7108132839202881,0.8064516129032258,0.8064516129032258,0.8064516129032258
761,animals.zip,500,20,5.0,50.0,reverse_fill,0.7562637329101562,0.7419354838709677,0.7419354838709677,0.7419354838709677
762,animals.zip,500,20,5.0,100.0,,0.7260172367095947,0.8064516129032258,0.8064516129032258,0.8064516129032258
763,animals.zip,500,20,5.0,100.0,reverse_fill,0.7692687511444092,0.8064516129032258,0.8064516129032258,0.8064516129032258
764,animals.zip,500,20,5.0,200.0,,0.7112164497375488,0.7741935483870968,0.7741935483870968,0.7741935483870968
765,animals.zip,500,20,5.0,200.0,reverse_fill,0.7694494724273682,0.8709677419354839,0.8709677419354839,0.8709677419354839
766,animals.zip,500,20,5.0,500.0,,0.7083861827850342,0.7741935483870968,0.7741935483870968,0.7741935483870968
767,animals.zip,500,20,5.0,500.0,reverse_fill,0.768470048904419,0.8709677419354839,0.8709677419354839,0.8709677419354839
768,animals.zip,500,20,5.0,700.0,,0.7365880012512207,0.7741935483870968,0.7741935483870968,0.7741935483870968
769,animals.zip,500,20,5.0,700.0,reverse_fill,0.8243417739868164,0.8709677419354839,0.8709677419354839,0.8709677419354839
770,animals.zip,500,20,5.0,inf,,0.7025558948516846,0.7741935483870968,0.7741935483870968,0.7741935483870968
771,animals.zip,500,20,5.0,inf,reverse_fill,0.7797181606292725,0.8709677419354839,0.8709677419354839,0.8709677419354839
772,animals.zip,500,20,10.0,10.0,,0.7001996040344238,0.7741935483870968,0.7741935483870968,0.7741935483870968
773,animals.zip,500,20,10.0,10.0,reverse_fill,0.7681360244750977,0.7741935483870968,0.7741935483870968,0.7741935483870968
774,animals.zip,500,20,10.0,20.0,,0.6903989315032959,0.7419354838709677,0.7419354838709677,0.7419354838709677
775,animals.zip,500,20,10.0,20.0,reverse_fill,0.7832076549530029,0.7096774193548387,0.7096774193548389,0.7096774193548387
776,animals.zip,500,20,10.0,50.0,,0.7122235298156738,0.8064516129032258,0.8064516129032258,0.8064516129032258
777,animals.zip,500,20,10.0,50.0,reverse_fill,0.8250730037689209,0.7419354838709677,0.7419354838709677,0.7419354838709677
778,animals.zip,500,20,10.0,100.0,,0.7066030502319336,0.7741935483870968,0.7741935483870968,0.7741935483870968
779,animals.zip,500,20,10.0,100.0,reverse_fill,0.7772023677825928,0.8387096774193549,0.8387096774193549,0.8387096774193549
780,animals.zip,500,20,10.0,200.0,,0.7119424343109131,0.7741935483870968,0.7741935483870968,0.7741935483870968
781,animals.zip,500,20,10.0,200.0,reverse_fill,0.7707240581512451,0.8709677419354839,0.8709677419354839,0.8709677419354839
782,animals.zip,500,20,10.0,500.0,,0.7117190361022949,0.7741935483870968,0.7741935483870968,0.7741935483870968
783,animals.zip,500,20,10.0,500.0,reverse_fill,0.7903733253479004,0.8709677419354839,0.8709677419354839,0.8709677419354839
784,animals.zip,500,20,10.0,700.0,,0.7283327579498291,0.7741935483870968,0.7741935483870968,0.7741935483870968
785,animals.zip,500,20,10.0,700.0,reverse_fill,0.7822146415710449,0.8709677419354839,0.8709677419354839,0.8709677419354839
786,animals.zip,500,20,10.0,inf,,0.7076077461242676,0.7741935483870968,0.7741935483870968,0.7741935483870968
787,animals.zip,500,20,10.0,inf,reverse_fill,0.7894978523254395,0.8709677419354839,0.8709677419354839,0.8709677419354839
788,animals.zip,500,20,20.0,20.0,,0.6870012283325195,0.8387096774193549,0.8387096774193549,0.8387096774193549
789,animals.zip,500,20,20.0,20.0,reverse_fill,0.7674334049224854,0.9032258064516129,0.9032258064516129,0.9032258064516129
790,animals.zip,500,20,20.0,50.0,,0.7021768093109131,0.8064516129032258,0.8064516129032258,0.8064516129032258
791,animals.zip,500,20,20.0,50.0,reverse_fill,0.7528176307678223,0.7419354838709677,0.7419354838709677,0.7419354838709677
792,animals.zip,500,20,20.0,100.0,,0.765092134475708,0.7741935483870968,0.7741935483870968,0.7741935483870968
793,animals.zip,500,20,20.0,100.0,reverse_fill,0.7783694267272949,0.8064516129032258,0.8064516129032258,0.8064516129032258
794,animals.zip,500,20,20.0,200.0,,0.7170398235321045,0.7741935483870968,0.7741935483870968,0.7741935483870968
795,animals.zip,500,20,20.0,200.0,reverse_fill,0.7703149318695068,0.8387096774193549,0.8387096774193549,0.8387096774193549
796,animals.zip,500,20,20.0,500.0,,0.7063798904418945,0.7741935483870968,0.7741935483870968,0.7741935483870968
797,animals.zip,500,20,20.0,500.0,reverse_fill,0.7738513946533203,0.8709677419354839,0.8709677419354839,0.8709677419354839
798,animals.zip,500,20,20.0,700.0,,0.7070639133453369,0.7741935483870968,0.7741935483870968,0.7741935483870968
799,animals.zip,500,20,20.0,700.0,reverse_fill,0.7924234867095947,0.8709677419354839,0.8709677419354839,0.8709677419354839
800,animals.zip,500,20,20.0,inf,,0.7795796394348145,0.7741935483870968,0.7741935483870968,0.7741935483870968
801,animals.zip,500,20,20.0,inf,reverse_fill,0.783656120300293,0.8709677419354839,0.8709677419354839,0.8709677419354839
802,animals.zip,500,20,50.0,50.0,,0.7244973182678223,0.7096774193548387,0.7096774193548389,0.7096774193548387
803,animals.zip,500,20,50.0,50.0,reverse_fill,0.7704784870147705,0.8387096774193549,0.8387096774193549,0.8387096774193549
804,animals.zip,500,20,50.0,100.0,,0.7244946956634521,0.7741935483870968,0.7741935483870968,0.7741935483870968
805,animals.zip,500,20,50.0,100.0,reverse_fill,0.7847709655761719,0.9032258064516129,0.9032258064516129,0.9032258064516129
806,animals.zip,500,20,50.0,200.0,,0.734220027923584,0.7741935483870968,0.7741935483870968,0.7741935483870968
807,animals.zip,500,20,50.0,200.0,reverse_fill,0.834104061126709,0.8709677419354839,0.8709677419354839,0.8709677419354839
808,animals.zip,500,20,50.0,500.0,,0.7257778644561768,0.7741935483870968,0.7741935483870968,0.7741935483870968
809,animals.zip,500,20,50.0,500.0,reverse_fill,0.7817995548248291,0.8387096774193549,0.8387096774193549,0.8387096774193549
810,animals.zip,500,20,50.0,700.0,,0.7485916614532471,0.7741935483870968,0.7741935483870968,0.7741935483870968
811,animals.zip,500,20,50.0,700.0,reverse_fill,0.800992488861084,0.8387096774193549,0.8387096774193549,0.8387096774193549
812,animals.zip,500,20,50.0,inf,,0.7398929595947266,0.7741935483870968,0.7741935483870968,0.7741935483870968
813,animals.zip,500,20,50.0,inf,reverse_fill,0.8023879528045654,0.8387096774193549,0.8387096774193549,0.8387096774193549
814,animals.zip,500,20,100.0,100.0,,0.7403619289398193,0.7741935483870968,0.7741935483870968,0.7741935483870968
815,animals.zip,500,20,100.0,100.0,reverse_fill,0.7721154689788818,0.8387096774193549,0.8387096774193549,0.8387096774193549
816,animals.zip,500,20,100.0,200.0,,0.7550139427185059,0.7741935483870968,0.7741935483870968,0.7741935483870968
817,animals.zip,500,20,100.0,200.0,reverse_fill,0.7826967239379883,0.8709677419354839,0.8709677419354839,0.8709677419354839
818,animals.zip,500,20,100.0,500.0,,0.7360308170318604,0.8064516129032258,0.8064516129032258,0.8064516129032258
819,animals.zip,500,20,100.0,500.0,reverse_fill,0.7784333229064941,0.9032258064516129,0.9032258064516129,0.9032258064516129
820,animals.zip,500,20,100.0,700.0,,0.7318742275238037,0.8064516129032258,0.8064516129032258,0.8064516129032258
821,animals.zip,500,20,100.0,700.0,reverse_fill,0.8020753860473633,0.9032258064516129,0.9032258064516129,0.9032258064516129
822,animals.zip,500,20,100.0,inf,,0.7487902641296387,0.8064516129032258,0.8064516129032258,0.8064516129032258
823,animals.zip,500,20,100.0,inf,reverse_fill,0.80446457862854,0.9032258064516129,0.9032258064516129,0.9032258064516129
824,animals.zip,500,20,200.0,200.0,,0.8247931003570557,0.8387096774193549,0.8387096774193549,0.8387096774193549
825,animals.zip,500,20,200.0,200.0,reverse_fill,0.7855315208435059,0.8064516129032258,0.8064516129032258,0.8064516129032258
826,animals.zip,500,20,200.0,500.0,,0.7904455661773682,0.8387096774193549,0.8387096774193549,0.8387096774193549
827,animals.zip,500,20,200.0,500.0,reverse_fill,0.8167099952697754,0.8387096774193549,0.8387096774193549,0.8387096774193549
828,animals.zip,500,20,200.0,700.0,,0.773188591003418,0.8387096774193549,0.8387096774193549,0.8387096774193549
829,animals.zip,500,20,200.0,700.0,reverse_fill,0.821223258972168,0.8387096774193549,0.8387096774193549,0.8387096774193549
830,animals.zip,500,20,200.0,inf,,0.7837381362915039,0.8387096774193549,0.8387096774193549,0.8387096774193549
831,animals.zip,500,20,200.0,inf,reverse_fill,0.8486180305480957,0.8387096774193549,0.8387096774193549,0.8387096774193549
832,animals.zip,500,50,5.0,5.0,,1.024728775024414,0.6774193548387096,0.6774193548387096,0.6774193548387096
833,animals.zip,500,50,5.0,5.0,reverse_fill,1.226531744003296,0.7741935483870968,0.7741935483870968,0.7741935483870968
834,animals.zip,500,50,5.0,10.0,,1.10341477394104,0.7419354838709677,0.7419354838709677,0.7419354838709677
