,dataset_name,n_trees,n_interval,min_length,max_length,interval_type,time,accuracy,f1,recall
662,vehicles.zip,500,3,200.0,700.0,,0.8259086608886719,0.7913043478260869,0.791304347826087,0.7913043478260869
663,vehicles.zip,500,3,200.0,700.0,reverse_fill,0.911879301071167,0.8434782608695652,0.8434782608695653,0.8434782608695652
664,vehicles.zip,500,3,200.0,inf,,0.8502745628356934,0.808695652173913,0.808695652173913,0.808695652173913
665,vehicles.zip,500,3,200.0,inf,reverse_fill,0.8830797672271729,0.8695652173913043,0.8695652173913043,0.8695652173913043
666,vehicles.zip,500,3,500.0,500.0,,0.8530869483947754,0.808695652173913,0.808695652173913,0.808695652173913
667,vehicles.zip,500,3,500.0,500.0,reverse_fill,0.9101104736328125,0.8695652173913043,0.8695652173913043,0.8695652173913043
668,vehicles.zip,500,3,500.0,700.0,,0.8962476253509521,0.7913043478260869,0.791304347826087,0.7913043478260869
669,vehicles.zip,500,3,500.0,700.0,reverse_fill,0.9026668071746826,0.8782608695652174,0.8782608695652175,0.8782608695652174
670,vehicles.zip,500,3,500.0,inf,,0.8595075607299805,0.8,0.8000000000000002,0.8
671,vehicles.zip,500,3,500.0,inf,reverse_fill,0.9010028839111328,0.8695652173913043,0.8695652173913043,0.8695652173913043
672,vehicles.zip,500,5,5.0,5.0,,0.9016540050506592,0.7652173913043478,0.7652173913043478,0.7652173913043478
673,vehicles.zip,500,5,5.0,5.0,reverse_fill,1.0000412464141846,0.7130434782608696,0.7130434782608696,0.7130434782608696
674,vehicles.zip,500,5,5.0,10.0,,0.8999686241149902,0.7652173913043478,0.7652173913043478,0.7652173913043478
675,vehicles.zip,500,5,5.0,10.0,reverse_fill,1.015373706817627,0.7130434782608696,0.7130434782608696,0.7130434782608696
676,vehicles.zip,500,5,5.0,20.0,,0.8903188705444336,0.7739130434782608,0.7739130434782608,0.7739130434782608
677,vehicles.zip,500,5,5.0,20.0,reverse_fill,1.03202486038208,0.7130434782608696,0.7130434782608696,0.7130434782608696
678,vehicles.zip,500,5,5.0,50.0,,0.9107856750488281,0.7304347826086957,0.7304347826086957,0.7304347826086957
679,vehicles.zip,500,5,5.0,50.0,reverse_fill,1.0868871212005615,0.7130434782608696,0.7130434782608696,0.7130434782608696
680,vehicles.zip,500,5,5.0,100.0,,0.8961162567138672,0.782608695652174,0.782608695652174,0.782608695652174
681,vehicles.zip,500,5,5.0,100.0,reverse_fill,1.0485012531280518,0.782608695652174,0.782608695652174,0.782608695652174
682,vehicles.zip,500,5,5.0,200.0,,0.898576021194458,0.7913043478260869,0.791304347826087,0.7913043478260869
683,vehicles.zip,500,5,5.0,200.0,reverse_fill,1.0564775466918945,0.7913043478260869,0.791304347826087,0.7913043478260869
684,vehicles.zip,500,5,5.0,500.0,,0.9062991142272949,0.8260869565217391,0.8260869565217391,0.8260869565217391
685,vehicles.zip,500,5,5.0,500.0,reverse_fill,1.058570384979248,0.8521739130434782,0.8521739130434782,0.8521739130434782
686,vehicles.zip,500,5,5.0,700.0,,0.9312763214111328,0.808695652173913,0.808695652173913,0.808695652173913
687,vehicles.zip,500,5,5.0,700.0,reverse_fill,1.1338114738464355,0.808695652173913,0.808695652173913,0.808695652173913
688,vehicles.zip,500,5,5.0,inf,,0.896317720413208,0.8434782608695652,0.8434782608695653,0.8434782608695652
689,vehicles.zip,500,5,5.0,inf,reverse_fill,1.0381543636322021,0.808695652173913,0.808695652173913,0.808695652173913
690,vehicles.zip,500,5,10.0,10.0,,0.8538110256195068,0.7565217391304347,0.7565217391304349,0.7565217391304347
691,vehicles.zip,500,5,10.0,10.0,reverse_fill,1.03999924659729,0.7130434782608696,0.7130434782608696,0.7130434782608696
692,vehicles.zip,500,5,10.0,20.0,,0.9259488582611084,0.6956521739130435,0.6956521739130435,0.6956521739130435
693,vehicles.zip,500,5,10.0,20.0,reverse_fill,1.0189476013183594,0.7130434782608696,0.7130434782608696,0.7130434782608696
694,vehicles.zip,500,5,10.0,50.0,,0.887753963470459,0.7391304347826086,0.7391304347826085,0.7391304347826086
695,vehicles.zip,500,5,10.0,50.0,reverse_fill,1.090900182723999,0.7130434782608696,0.7130434782608696,0.7130434782608696
696,vehicles.zip,500,5,10.0,100.0,,0.9184439182281494,0.7478260869565218,0.7478260869565218,0.7478260869565218
697,vehicles.zip,500,5,10.0,100.0,reverse_fill,1.0247304439544678,0.7217391304347827,0.7217391304347827,0.7217391304347827
698,vehicles.zip,500,5,10.0,200.0,,0.9253714084625244,0.782608695652174,0.782608695652174,0.782608695652174
699,vehicles.zip,500,5,10.0,200.0,reverse_fill,1.0698225498199463,0.8,0.8000000000000002,0.8
700,vehicles.zip,500,5,10.0,500.0,,0.9225523471832275,0.8260869565217391,0.8260869565217391,0.8260869565217391
701,vehicles.zip,500,5,10.0,500.0,reverse_fill,1.0783569812774658,0.8434782608695652,0.8434782608695653,0.8434782608695652
702,vehicles.zip,500,5,10.0,700.0,,0.904059886932373,0.8260869565217391,0.8260869565217391,0.8260869565217391
703,vehicles.zip,500,5,10.0,700.0,reverse_fill,1.1220307350158691,0.7913043478260869,0.791304347826087,0.7913043478260869
704,vehicles.zip,500,5,10.0,inf,,0.9508817195892334,0.8434782608695652,0.8434782608695653,0.8434782608695652
705,vehicles.zip,500,5,10.0,inf,reverse_fill,1.0408954620361328,0.7913043478260869,0.791304347826087,0.7913043478260869
706,vehicles.zip,500,5,20.0,20.0,,0.8770480155944824,0.7391304347826086,0.7391304347826085,0.7391304347826086
707,vehicles.zip,500,5,20.0,20.0,reverse_fill,1.052215814590454,0.7217391304347827,0.7217391304347827,0.7217391304347827
708,vehicles.zip,500,5,20.0,50.0,,0.9039089679718018,0.8,0.8000000000000002,0.8
709,vehicles.zip,500,5,20.0,50.0,reverse_fill,1.0411567687988281,0.7391304347826086,0.7391304347826085,0.7391304347826086
710,vehicles.zip,500,5,20.0,100.0,,0.8997213840484619,0.7913043478260869,0.791304347826087,0.7913043478260869
711,vehicles.zip,500,5,20.0,100.0,reverse_fill,1.0338044166564941,0.7391304347826086,0.7391304347826085,0.7391304347826086
712,vehicles.zip,500,5,20.0,200.0,,0.8944230079650879,0.8,0.8000000000000002,0.8
713,vehicles.zip,500,5,20.0,200.0,reverse_fill,1.025726318359375,0.7652173913043478,0.7652173913043478,0.7652173913043478
714,vehicles.zip,500,5,20.0,500.0,,0.9251730442047119,0.8173913043478261,0.817391304347826,0.8173913043478261
715,vehicles.zip,500,5,20.0,500.0,reverse_fill,1.1021969318389893,0.8521739130434782,0.8521739130434782,0.8521739130434782
716,vehicles.zip,500,5,20.0,700.0,,0.9091370105743408,0.8347826086956521,0.8347826086956521,0.8347826086956521
717,vehicles.zip,500,5,20.0,700.0,reverse_fill,1.0692431926727295,0.7913043478260869,0.791304347826087,0.7913043478260869
718,vehicles.zip,500,5,20.0,inf,,0.9161343574523926,0.8347826086956521,0.8347826086956521,0.8347826086956521
719,vehicles.zip,500,5,20.0,inf,reverse_fill,1.0285062789916992,0.7913043478260869,0.791304347826087,0.7913043478260869
720,vehicles.zip,500,5,50.0,50.0,,0.9765181541442871,0.8173913043478261,0.817391304347826,0.8173913043478261
721,vehicles.zip,500,5,50.0,50.0,reverse_fill,1.0226325988769531,0.7565217391304347,0.7565217391304349,0.7565217391304347
722,vehicles.zip,500,5,50.0,100.0,,0.9151022434234619,0.8,0.8000000000000002,0.8
723,vehicles.zip,500,5,50.0,100.0,reverse_fill,1.0320231914520264,0.7739130434782608,0.7739130434782608,0.7739130434782608
724,vehicles.zip,500,5,50.0,200.0,,0.9026186466217041,0.808695652173913,0.808695652173913,0.808695652173913
725,vehicles.zip,500,5,50.0,200.0,reverse_fill,1.0367622375488281,0.7913043478260869,0.791304347826087,0.7913043478260869
726,vehicles.zip,500,5,50.0,500.0,,0.9213058948516846,0.8173913043478261,0.817391304347826,0.8173913043478261
727,vehicles.zip,500,5,50.0,500.0,reverse_fill,1.0658361911773682,0.8173913043478261,0.817391304347826,0.8173913043478261
728,vehicles.zip,500,5,50.0,700.0,,0.9086282253265381,0.8260869565217391,0.8260869565217391,0.8260869565217391
729,vehicles.zip,500,5,50.0,700.0,reverse_fill,1.0952560901641846,0.8521739130434782,0.8521739130434782,0.8521739130434782
730,vehicles.zip,500,5,50.0,inf,,0.9214649200439453,0.8173913043478261,0.817391304347826,0.8173913043478261
731,vehicles.zip,500,5,50.0,inf,reverse_fill,1.0626912117004395,0.8608695652173913,0.8608695652173913,0.8608695652173913
732,vehicles.zip,500,5,100.0,100.0,,0.9030051231384277,0.8,0.8000000000000002,0.8
733,vehicles.zip,500,5,100.0,100.0,reverse_fill,1.0534451007843018,0.7739130434782608,0.7739130434782608,0.7739130434782608
734,vehicles.zip,500,5,100.0,200.0,,0.9152355194091797,0.8,0.8000000000000002,0.8
735,vehicles.zip,500,5,100.0,200.0,reverse_fill,1.0503005981445312,0.8260869565217391,0.8260869565217391,0.8260869565217391
736,vehicles.zip,500,5,100.0,500.0,,1.0023393630981445,0.808695652173913,0.808695652173913,0.808695652173913
737,vehicles.zip,500,5,100.0,500.0,reverse_fill,1.080651044845581,0.8782608695652174,0.8782608695652175,0.8782608695652174
738,vehicles.zip,500,5,100.0,700.0,,0.9551742076873779,0.7913043478260869,0.791304347826087,0.7913043478260869
739,vehicles.zip,500,5,100.0,700.0,reverse_fill,1.0501492023468018,0.8695652173913043,0.8695652173913043,0.8695652173913043
740,vehicles.zip,500,5,100.0,inf,,0.9908642768859863,0.7913043478260869,0.791304347826087,0.7913043478260869
741,vehicles.zip,500,5,100.0,inf,reverse_fill,1.074575662612915,0.8695652173913043,0.8695652173913043,0.8695652173913043
742,vehicles.zip,500,5,200.0,200.0,,0.9245169162750244,0.7739130434782608,0.7739130434782608,0.7739130434782608
743,vehicles.zip,500,5,200.0,200.0,reverse_fill,1.0596261024475098,0.8695652173913043,0.8695652173913043,0.8695652173913043
744,vehicles.zip,500,5,200.0,500.0,,0.9496896266937256,0.8,0.8000000000000002,0.8
745,vehicles.zip,500,5,200.0,500.0,reverse_fill,1.1191892623901367,0.8347826086956521,0.8347826086956521,0.8347826086956521
746,vehicles.zip,500,5,200.0,700.0,,0.918623685836792,0.7913043478260869,0.791304347826087,0.7913043478260869
747,vehicles.zip,500,5,200.0,700.0,reverse_fill,1.0794823169708252,0.8434782608695652,0.8434782608695653,0.8434782608695652
748,vehicles.zip,500,5,200.0,inf,,0.9176313877105713,0.7913043478260869,0.791304347826087,0.7913043478260869
749,vehicles.zip,500,5,200.0,inf,reverse_fill,1.0819110870361328,0.8782608695652174,0.8782608695652175,0.8782608695652174
750,vehicles.zip,500,5,500.0,500.0,,1.0931906700134277,0.8173913043478261,0.817391304347826,0.8173913043478261
751,vehicles.zip,500,5,500.0,500.0,reverse_fill,1.1255850791931152,0.8347826086956521,0.8347826086956521,0.8347826086956521
752,vehicles.zip,500,5,500.0,700.0,,1.0112566947937012,0.8521739130434782,0.8521739130434782,0.8521739130434782
753,vehicles.zip,500,5,500.0,700.0,reverse_fill,1.1304020881652832,0.8608695652173913,0.8608695652173913,0.8608695652173913
754,vehicles.zip,500,5,500.0,inf,,1.0880939960479736,0.8,0.8000000000000002,0.8
755,vehicles.zip,500,5,500.0,inf,reverse_fill,1.1280303001403809,0.8782608695652174,0.8782608695652175,0.8782608695652174
756,vehicles.zip,500,10,5.0,5.0,,1.1574945449829102,0.7391304347826086,0.7391304347826085,0.7391304347826086
757,vehicles.zip,500,10,5.0,5.0,reverse_fill,1.4204659461975098,0.7130434782608696,0.7130434782608696,0.7130434782608696
758,vehicles.zip,500,10,5.0,10.0,,1.183067798614502,0.7913043478260869,0.791304347826087,0.7913043478260869
759,vehicles.zip,500,10,5.0,10.0,reverse_fill,1.3659281730651855,0.7130434782608696,0.7130434782608696,0.7130434782608696
760,vehicles.zip,500,10,5.0,20.0,,1.213486671447754,0.7913043478260869,0.791304347826087,0.7913043478260869
761,vehicles.zip,500,10,5.0,20.0,reverse_fill,1.3991985321044922,0.7130434782608696,0.7130434782608696,0.7130434782608696
762,vehicles.zip,500,10,5.0,50.0,,1.2834322452545166,0.782608695652174,0.782608695652174,0.782608695652174
763,vehicles.zip,500,10,5.0,50.0,reverse_fill,1.5092601776123047,0.7130434782608696,0.7130434782608696,0.7130434782608696
764,vehicles.zip,500,10,5.0,100.0,,1.2110137939453125,0.7913043478260869,0.791304347826087,0.7913043478260869
765,vehicles.zip,500,10,5.0,100.0,reverse_fill,1.4450592994689941,0.7217391304347827,0.7217391304347827,0.7217391304347827
766,vehicles.zip,500,10,5.0,200.0,,1.2151401042938232,0.8260869565217391,0.8260869565217391,0.8260869565217391
767,vehicles.zip,500,10,5.0,200.0,reverse_fill,1.4532263278961182,0.7739130434782608,0.7739130434782608,0.7739130434782608
768,vehicles.zip,500,10,5.0,500.0,,1.2350735664367676,0.8260869565217391,0.8260869565217391,0.8260869565217391
769,vehicles.zip,500,10,5.0,500.0,reverse_fill,1.5318548679351807,0.8260869565217391,0.8260869565217391,0.8260869565217391
770,vehicles.zip,500,10,5.0,700.0,,1.2570710182189941,0.8173913043478261,0.817391304347826,0.8173913043478261
771,vehicles.zip,500,10,5.0,700.0,reverse_fill,1.5537562370300293,0.8521739130434782,0.8521739130434782,0.8521739130434782
772,vehicles.zip,500,10,5.0,inf,,1.247406005859375,0.8260869565217391,0.8260869565217391,0.8260869565217391
773,vehicles.zip,500,10,5.0,inf,reverse_fill,1.5085420608520508,0.8608695652173913,0.8608695652173913,0.8608695652173913
774,vehicles.zip,500,10,10.0,10.0,,1.20243501663208,0.782608695652174,0.782608695652174,0.782608695652174
775,vehicles.zip,500,10,10.0,10.0,reverse_fill,1.3907158374786377,0.7130434782608696,0.7130434782608696,0.7130434782608696
776,vehicles.zip,500,10,10.0,20.0,,1.2614102363586426,0.782608695652174,0.782608695652174,0.782608695652174
777,vehicles.zip,500,10,10.0,20.0,reverse_fill,1.3642969131469727,0.7130434782608696,0.7130434782608696,0.7130434782608696
778,vehicles.zip,500,10,10.0,50.0,,1.1910035610198975,0.8260869565217391,0.8260869565217391,0.8260869565217391
779,vehicles.zip,500,10,10.0,50.0,reverse_fill,1.4130644798278809,0.7130434782608696,0.7130434782608696,0.7130434782608696
780,vehicles.zip,500,10,10.0,100.0,,1.2458994388580322,0.8,0.8000000000000002,0.8
781,vehicles.zip,500,10,10.0,100.0,reverse_fill,1.3805556297302246,0.7391304347826086,0.7391304347826085,0.7391304347826086
782,vehicles.zip,500,10,10.0,200.0,,1.2147092819213867,0.8260869565217391,0.8260869565217391,0.8260869565217391
783,vehicles.zip,500,10,10.0,200.0,reverse_fill,1.4242603778839111,0.7739130434782608,0.7739130434782608,0.7739130434782608
784,vehicles.zip,500,10,10.0,500.0,,1.2348625659942627,0.8260869565217391,0.8260869565217391,0.8260869565217391
785,vehicles.zip,500,10,10.0,500.0,reverse_fill,1.520507574081421,0.8173913043478261,0.817391304347826,0.8173913043478261
786,vehicles.zip,500,10,10.0,700.0,,1.267719030380249,0.8173913043478261,0.817391304347826,0.8173913043478261
787,vehicles.zip,500,10,10.0,700.0,reverse_fill,1.508296012878418,0.8434782608695652,0.8434782608695653,0.8434782608695652
788,vehicles.zip,500,10,10.0,inf,,1.2646474838256836,0.8173913043478261,0.817391304347826,0.8173913043478261
789,vehicles.zip,500,10,10.0,inf,reverse_fill,1.544407606124878,0.8434782608695652,0.8434782608695653,0.8434782608695652
790,vehicles.zip,500,10,20.0,20.0,,1.2646057605743408,0.7739130434782608,0.7739130434782608,0.7739130434782608
791,vehicles.zip,500,10,20.0,20.0,reverse_fill,1.3904569149017334,0.7130434782608696,0.7130434782608696,0.7130434782608696
792,vehicles.zip,500,10,20.0,50.0,,1.1836504936218262,0.8173913043478261,0.817391304347826,0.8173913043478261
793,vehicles.zip,500,10,20.0,50.0,reverse_fill,1.3927931785583496,0.7391304347826086,0.7391304347826085,0.7391304347826086
794,vehicles.zip,500,10,20.0,100.0,,1.1849286556243896,0.7913043478260869,0.791304347826087,0.7913043478260869
795,vehicles.zip,500,10,20.0,100.0,reverse_fill,1.4512910842895508,0.7565217391304347,0.7565217391304349,0.7565217391304347
796,vehicles.zip,500,10,20.0,200.0,,1.2191944122314453,0.8,0.8000000000000002,0.8
797,vehicles.zip,500,10,20.0,200.0,reverse_fill,1.441845178604126,0.8,0.8000000000000002,0.8
798,vehicles.zip,500,10,20.0,500.0,,1.2329692840576172,0.8260869565217391,0.8260869565217391,0.8260869565217391
799,vehicles.zip,500,10,20.0,500.0,reverse_fill,1.4582593441009521,0.8347826086956521,0.8347826086956521,0.8347826086956521
800,vehicles.zip,500,10,20.0,700.0,,1.262629747390747,0.8173913043478261,0.817391304347826,0.8173913043478261
801,vehicles.zip,500,10,20.0,700.0,reverse_fill,1.5033700466156006,0.8608695652173913,0.8608695652173913,0.8608695652173913
802,vehicles.zip,500,10,20.0,inf,,1.2527751922607422,0.8173913043478261,0.817391304347826,0.8173913043478261
803,vehicles.zip,500,10,20.0,inf,reverse_fill,1.5409846305847168,0.8695652173913043,0.8695652173913043,0.8695652173913043
804,vehicles.zip,500,10,50.0,50.0,,1.258777141571045,0.8347826086956521,0.8347826086956521,0.8347826086956521
805,vehicles.zip,500,10,50.0,50.0,reverse_fill,1.4102189540863037,0.7652173913043478,0.7652173913043478,0.7652173913043478
806,vehicles.zip,500,10,50.0,100.0,,1.2069041728973389,0.8173913043478261,0.817391304347826,0.8173913043478261
807,vehicles.zip,500,10,50.0,100.0,reverse_fill,1.4228925704956055,0.7652173913043478,0.7652173913043478,0.7652173913043478
808,vehicles.zip,500,10,50.0,200.0,,1.225787878036499,0.8260869565217391,0.8260869565217391,0.8260869565217391
809,vehicles.zip,500,10,50.0,200.0,reverse_fill,1.5031530857086182,0.7913043478260869,0.791304347826087,0.7913043478260869
810,vehicles.zip,500,10,50.0,500.0,,1.236388921737671,0.8173913043478261,0.817391304347826,0.8173913043478261
811,vehicles.zip,500,10,50.0,500.0,reverse_fill,1.457606554031372,0.8347826086956521,0.8347826086956521,0.8347826086956521
812,vehicles.zip,500,10,50.0,700.0,,1.2505230903625488,0.8173913043478261,0.817391304347826,0.8173913043478261
813,vehicles.zip,500,10,50.0,700.0,reverse_fill,1.5321311950683594,0.8521739130434782,0.8521739130434782,0.8521739130434782
814,vehicles.zip,500,10,50.0,inf,,1.2659432888031006,0.8260869565217391,0.8260869565217391,0.8260869565217391
815,vehicles.zip,500,10,50.0,inf,reverse_fill,1.5442712306976318,0.8521739130434782,0.8521739130434782,0.8521739130434782
816,vehicles.zip,500,10,100.0,100.0,,1.203786849975586,0.7913043478260869,0.791304347826087,0.7913043478260869
817,vehicles.zip,500,10,100.0,100.0,reverse_fill,1.4284534454345703,0.7913043478260869,0.791304347826087,0.7913043478260869
818,vehicles.zip,500,10,100.0,200.0,,1.2595837116241455,0.7913043478260869,0.791304347826087,0.7913043478260869
819,vehicles.zip,500,10,100.0,200.0,reverse_fill,1.4704530239105225,0.8173913043478261,0.817391304347826,0.8173913043478261
820,vehicles.zip,500,10,100.0,500.0,,1.2771670818328857,0.8260869565217391,0.8260869565217391,0.8260869565217391
821,vehicles.zip,500,10,100.0,500.0,reverse_fill,1.4584455490112305,0.8521739130434782,0.8521739130434782,0.8521739130434782
822,vehicles.zip,500,10,100.0,700.0,,1.2586524486541748,0.808695652173913,0.808695652173913,0.808695652173913
823,vehicles.zip,500,10,100.0,700.0,reverse_fill,1.5324749946594238,0.8869565217391304,0.8869565217391304,0.8869565217391304
824,vehicles.zip,500,10,100.0,inf,,1.2521312236785889,0.808695652173913,0.808695652173913,0.808695652173913
825,vehicles.zip,500,10,100.0,inf,reverse_fill,1.5067780017852783,0.8608695652173913,0.8608695652173913,0.8608695652173913
826,vehicles.zip,500,10,200.0,200.0,,1.2955119609832764,0.8173913043478261,0.817391304347826,0.8173913043478261
827,vehicles.zip,500,10,200.0,200.0,reverse_fill,1.4735877513885498,0.8347826086956521,0.8347826086956521,0.8347826086956521
828,vehicles.zip,500,10,200.0,500.0,,1.2585289478302002,0.782608695652174,0.782608695652174,0.782608695652174
829,vehicles.zip,500,10,200.0,500.0,reverse_fill,1.50506591796875,0.8608695652173913,0.8608695652173913,0.8608695652173913
830,vehicles.zip,500,10,200.0,700.0,,1.263481616973877,0.808695652173913,0.808695652173913,0.808695652173913
831,vehicles.zip,500,10,200.0,700.0,reverse_fill,1.4951114654541016,0.8869565217391304,0.8869565217391304,0.8869565217391304
832,vehicles.zip,500,10,200.0,inf,,1.3321969509124756,0.8260869565217391,0.8260869565217391,0.8260869565217391
833,vehicles.zip,500,10,200.0,inf,reverse_fill,1.5859432220458984,0.9130434782608695,0.9130434782608695,0.9130434782608695
834,vehicles.zip,500,10,500.0,500.0,,1.373967170715332,0.8,0.8000000000000002,0.8
835,vehicles.zip,500,10,500.0,500.0,reverse_fill,1.5501031875610352,0.8695652173913043,0.8695652173913043,0.8695652173913043
836,vehicles.zip,500,10,500.0,700.0,,1.3696889877319336,0.8260869565217391,0.8260869565217391,0.8260869565217391
837,vehicles.zip,500,10,500.0,700.0,reverse_fill,1.6385319232940674,0.8782608695652174,0.8782608695652175,0.8782608695652174
838,vehicles.zip,500,10,500.0,inf,,1.3940856456756592,0.8173913043478261,0.817391304347826,0.8173913043478261
839,vehicles.zip,500,10,500.0,inf,reverse_fill,1.6572275161743164,0.9217391304347826,0.9217391304347826,0.9217391304347826
840,vehicles.zip,500,20,5.0,5.0,,1.686189889907837,0.7739130434782608,0.7739130434782608,0.7739130434782608
841,vehicles.zip,500,20,5.0,5.0,reverse_fill,2.104034185409546,0.7130434782608696,0.7130434782608696,0.7130434782608696
842,vehicles.zip,500,20,5.0,10.0,,1.692577600479126,0.7652173913043478,0.7652173913043478,0.7652173913043478
843,vehicles.zip,500,20,5.0,10.0,reverse_fill,2.113664388656616,0.7130434782608696,0.7130434782608696,0.7130434782608696
844,vehicles.zip,500,20,5.0,20.0,,1.6734282970428467,0.7652173913043478,0.7652173913043478,0.7652173913043478
845,vehicles.zip,500,20,5.0,20.0,reverse_fill,2.0586745738983154,0.7217391304347827,0.7217391304347827,0.7217391304347827
846,vehicles.zip,500,20,5.0,50.0,,1.672689437866211,0.8260869565217391,0.8260869565217391,0.8260869565217391
847,vehicles.zip,500,20,5.0,50.0,reverse_fill,2.0777387619018555,0.7217391304347827,0.7217391304347827,0.7217391304347827
848,vehicles.zip,500,20,5.0,100.0,,1.715141773223877,0.8,0.8000000000000002,0.8
849,vehicles.zip,500,20,5.0,100.0,reverse_fill,2.1195271015167236,0.7565217391304347,0.7565217391304349,0.7565217391304347
850,vehicles.zip,500,20,5.0,200.0,,1.71744704246521,0.8173913043478261,0.817391304347826,0.8173913043478261
851,vehicles.zip,500,20,5.0,200.0,reverse_fill,2.1768341064453125,0.782608695652174,0.782608695652174,0.782608695652174
852,vehicles.zip,500,20,5.0,500.0,,1.7487573623657227,0.808695652173913,0.808695652173913,0.808695652173913
853,vehicles.zip,500,20,5.0,500.0,reverse_fill,2.2776238918304443,0.8434782608695652,0.8434782608695653,0.8434782608695652
854,vehicles.zip,500,20,5.0,700.0,,1.7926783561706543,0.8347826086956521,0.8347826086956521,0.8347826086956521
855,vehicles.zip,500,20,5.0,700.0,reverse_fill,2.3411378860473633,0.8434782608695652,0.8434782608695653,0.8434782608695652
856,vehicles.zip,500,20,5.0,inf,,1.7830533981323242,0.8,0.8000000000000002,0.8
857,vehicles.zip,500,20,5.0,inf,reverse_fill,2.3115792274475098,0.8695652173913043,0.8695652173913043,0.8695652173913043
858,vehicles.zip,500,20,10.0,10.0,,1.6673028469085693,0.7652173913043478,0.7652173913043478,0.7652173913043478
859,vehicles.zip,500,20,10.0,10.0,reverse_fill,2.1163830757141113,0.7217391304347827,0.7217391304347827,0.7217391304347827
860,vehicles.zip,500,20,10.0,20.0,,1.7081573009490967,0.7652173913043478,0.7652173913043478,0.7652173913043478
861,vehicles.zip,500,20,10.0,20.0,reverse_fill,2.088454008102417,0.7304347826086957,0.7304347826086957,0.7304347826086957
862,vehicles.zip,500,20,10.0,50.0,,1.6602895259857178,0.808695652173913,0.808695652173913,0.808695652173913
863,vehicles.zip,500,20,10.0,50.0,reverse_fill,2.093344211578369,0.7391304347826086,0.7391304347826085,0.7391304347826086
864,vehicles.zip,500,20,10.0,100.0,,1.6815636157989502,0.808695652173913,0.808695652173913,0.808695652173913
865,vehicles.zip,500,20,10.0,100.0,reverse_fill,2.1899847984313965,0.7565217391304347,0.7565217391304349,0.7565217391304347
866,vehicles.zip,500,20,10.0,200.0,,1.7151238918304443,0.8,0.8000000000000002,0.8
867,vehicles.zip,500,20,10.0,200.0,reverse_fill,2.1311373710632324,0.808695652173913,0.808695652173913,0.808695652173913
868,vehicles.zip,500,20,10.0,500.0,,1.8062217235565186,0.808695652173913,0.808695652173913,0.808695652173913
869,vehicles.zip,500,20,10.0,500.0,reverse_fill,2.222196340560913,0.8434782608695652,0.8434782608695653,0.8434782608695652
870,vehicles.zip,500,20,10.0,700.0,,1.8222262859344482,0.8434782608695652,0.8434782608695653,0.8434782608695652
871,vehicles.zip,500,20,10.0,700.0,reverse_fill,2.2471585273742676,0.8521739130434782,0.8521739130434782,0.8521739130434782
872,vehicles.zip,500,20,10.0,inf,,1.8566796779632568,0.8,0.8000000000000002,0.8
873,vehicles.zip,500,20,10.0,inf,reverse_fill,2.317505121231079,0.8869565217391304,0.8869565217391304,0.8869565217391304
874,vehicles.zip,500,20,20.0,20.0,,1.663100242614746,0.7652173913043478,0.7652173913043478,0.7652173913043478
875,vehicles.zip,500,20,20.0,20.0,reverse_fill,2.057050943374634,0.7130434782608696,0.7130434782608696,0.7130434782608696
876,vehicles.zip,500,20,20.0,50.0,,1.723893642425537,0.8260869565217391,0.8260869565217391,0.8260869565217391
877,vehicles.zip,500,20,20.0,50.0,reverse_fill,2.1459767818450928,0.7478260869565218,0.7478260869565218,0.7478260869565218
878,vehicles.zip,500,20,20.0,100.0,,1.682708978652954,0.8173913043478261,0.817391304347826,0.8173913043478261
879,vehicles.zip,500,20,20.0,100.0,reverse_fill,2.210404396057129,0.7565217391304347,0.7565217391304349,0.7565217391304347
880,vehicles.zip,500,20,20.0,200.0,,1.7357738018035889,0.8260869565217391,0.8260869565217391,0.8260869565217391
881,vehicles.zip,500,20,20.0,200.0,reverse_fill,2.167344570159912,0.808695652173913,0.808695652173913,0.808695652173913
882,vehicles.zip,500,20,20.0,500.0,,1.818039894104004,0.808695652173913,0.808695652173913,0.808695652173913
883,vehicles.zip,500,20,20.0,500.0,reverse_fill,2.236429452896118,0.8521739130434782,0.8521739130434782,0.8521739130434782
884,vehicles.zip,500,20,20.0,700.0,,1.859126329421997,0.8260869565217391,0.8260869565217391,0.8260869565217391
885,vehicles.zip,500,20,20.0,700.0,reverse_fill,2.272827625274658,0.8347826086956521,0.8347826086956521,0.8347826086956521
886,vehicles.zip,500,20,20.0,inf,,1.8135900497436523,0.808695652173913,0.808695652173913,0.808695652173913
887,vehicles.zip,500,20,20.0,inf,reverse_fill,2.344996213912964,0.8695652173913043,0.8695652173913043,0.8695652173913043
888,vehicles.zip,500,20,50.0,50.0,,1.7046144008636475,0.808695652173913,0.808695652173913,0.808695652173913
889,vehicles.zip,500,20,50.0,50.0,reverse_fill,2.1583855152130127,0.7565217391304347,0.7565217391304349,0.7565217391304347
890,vehicles.zip,500,20,50.0,100.0,,1.7068428993225098,0.8,0.8000000000000002,0.8
891,vehicles.zip,500,20,50.0,100.0,reverse_fill,2.1870534420013428,0.808695652173913,0.808695652173913,0.808695652173913
892,vehicles.zip,500,20,50.0,200.0,,1.7854082584381104,0.8,0.8000000000000002,0.8
